[rosmaster.main][INFO] 2026-08-03 04:09:24,417: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2026-08-03 04:09:24,417: Starting ROS Master Node
[rosmaster.master][INFO] 2026-08-03 04:09:34,649: -PUB [/visualization/trajectory2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,649: -PUB [/visualization/ellipsoid_dilate2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,649: -PUB [/visualization/ellipsoid2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,649: -PUB [/visualization/polyhedra2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,650: -PUB [/visualization/path2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,650: -PUB [/visualization/keypoints2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,650: -PUB [/visualization/guidepoints2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,650: -PUB [/visualization/ellipsoid_end2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,650: -PUB [/visualization/active_polyhedron2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,651: -PUB [/visualization/sphere2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,651: -PUB [/visualization/sphere_end2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,651: -PUB [/visualization/sphere_connect2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,651: -PUB [/visualization/ellipsoid_path12] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,652: -PUB [/visualization/ellipsoid_path22] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,652: -PUB [/visualization/coord_axes2] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,652: -PUB [/path] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,653: publisherUpdate[/rosout] -> http://SC-202607101733:44283/ []: sec=0.01, exception=[Errno 111] Connection refused
[rosmaster.master][INFO] 2026-08-03 04:09:34,653: -PUB [/rawpath_jps_vis] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,653: -PUB [/optipath_jps_vis] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,653: -PUB [/keygrid_jps_vis] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,654: -PUB [/sample_path_jps_vis] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,654: -SUB [/odom_converter/converted_odom1] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,654: -SUB [/start_trigger] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,654: -SUB [/publish_trigger] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,654: -SUB [/global_map] /se3_node http://SC-202607101733:38513/
[rosmaster.master][INFO] 2026-08-03 04:09:34,655: -SERVICE [/se3_node/get_loggers] /se3_node rosrpc://SC-202607101733:53709
[rosmaster.master][INFO] 2026-08-03 04:09:34,655: -SERVICE [/se3_node/set_logger_level] /se3_node rosrpc://SC-202607101733:53709
[rosmaster.master][INFO] 2026-08-03 04:09:34,655: -CACHEDPARAM [/rosout_disable_topics_generation] by /se3_node
[rosmaster.threadpool][ERROR] 2026-08-03 04:09:34,659: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1165, in single_request
    http_conn = self.send_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1278, in send_request
    self.send_content(connection, request_body)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1308, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python3.8/http/client.py", line 1251, in endheaders
    self._send_output(message_body, encode_chunked=encode_chunked)
  File "/usr/lib/python3.8/http/client.py", line 1011, in _send_output
    self.send(msg)
  File "/usr/lib/python3.8/http/client.py", line 951, in send
    self.connect()
  File "/usr/lib/python3.8/http/client.py", line 922, in connect
    self.sock = self._create_connection(
  File "/usr/lib/python3.8/socket.py", line 808, in create_connection
    raise err
  File "/usr/lib/python3.8/socket.py", line 796, in create_connection
    sock.connect(sa)
ConnectionRefusedError: [Errno 111] Connection refused

[rosmaster.main][INFO] 2026-08-03 04:09:34,733: keyboard interrupt, will exit
[rosmaster.main][INFO] 2026-08-03 04:09:34,733: stopping master...
[rospy.core][INFO] 2026-08-03 04:09:34,733: signal_shutdown [atexit]
